Name,Description,Unit,DataType,Attributes
kube_replicaset_spec_replicas,[STABLE] Number of desired pods for a ReplicaSet.,,Gauge,Str(kube-system);Str(kube-state-metrics-6c786fdbb7);Str(kube-system);Str(coredns-787d4945fb);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd)
kube_replicaset_labels,[STABLE] Kubernetes labels converted to Prometheus labels.,,Gauge,Str(kube-system);Str(coredns-787d4945fb);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd);Str(kube-system);Str(kube-state-metrics-6c786fdbb7)
kube_configmap_created,[STABLE] Unix creation timestamp,,Gauge,Str(kube-root-ca.crt);Str(kube-public);Str(cluster-info);Str(kube-public);Str(kube-root-ca.crt);Str(kube-node-lease);Str(local-path-config);Str(local-path-storage);Str(extension-apiserver-authentication);Str(kube-system);Str(kubelet-config);Str(kube-system);Str(collector-config);Str(collector);Str(kube-root-ca.crt);Str(kube-system);Str(kube-root-ca.crt);Str(local-path-storage);Str(kube-root-ca.crt);Str(collector);Str(kube-proxy);Str(kube-system);Str(kubeadm-config);Str(kube-system);Str(kube-root-ca.crt);Str(default);Str(coredns);Str(kube-system)
kube_deployment_status_replicas_available,[STABLE] The number of available replicas per deployment.,,Gauge,Str(local-path-provisioner);Str(local-path-storage);Str(kube-state-metrics);Str(kube-system);Str(coredns);Str(kube-system)
kube_endpoint_annotations,Kubernetes annotations converted to Prometheus labels.,,Gauge,Str(kube-state-metrics);Str(kube-system);Str(prometheus-node-exporter);Str(kube-system);Str(kubernetes);Str(default);Str(kube-dns);Str(kube-system)
kube_pod_container_status_waiting,[STABLE] Describes whether the container is currently in waiting state.,,Gauge,Str(etcd);Str(kube-system);Str(etcd-kubernetes-control-plane);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(local-path-provisioner);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(kube-state-metrics);Str(kube-system);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(node-exporter);Str(kube-system);Str(prometheus-node-exporter-4n6xc);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(collector);Str(collector);Str(collector);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db);Str(coredns);Str(kube-system);Str(coredns-787d4945fb-4qqk8);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(kube-apiserver);Str(kube-system);Str(kube-apiserver-kubernetes-control-plane);Str(12e2c9d0-d650-45f3-929e-354231843a27);Str(kindnet-cni);Str(kube-system);Str(kindnet-j98ck);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(coredns);Str(kube-system);Str(coredns-787d4945fb-tgtc6);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(kube-scheduler);Str(kube-system);Str(kube-scheduler-kubernetes-control-plane);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(kube-controller-manager);Str(kube-system);Str(kube-controller-manager-kubernetes-control-plane);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c);Str(kube-proxy);Str(kube-system);Str(kube-proxy-qclqh);Str(b4606b22-2769-411c-8154-a9324b72e987)
kube_deployment_labels,[STABLE] Kubernetes labels converted to Prometheus labels.,,Gauge,Str(local-path-provisioner);Str(local-path-storage);Str(kube-state-metrics);Str(kube-system);Str(coredns);Str(kube-system)
kube_lease_renew_time,Kube lease renew time.,,Gauge,Str(kube-apiserver-tzgsnfbuechye34bz4ppb27um4);Str(kube-controller-manager);Str(kube-scheduler);Str(kubernetes-control-plane)
kube_pod_status_reason,The pod status reasons,,Gauge,Str(kube-system);Str(etcd-kubernetes-control-plane);Str(Evicted);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(kube-system);Str(etcd-kubernetes-control-plane);Str(NodeAffinity);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(kube-system);Str(etcd-kubernetes-control-plane);Str(NodeLost);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(kube-system);Str(etcd-kubernetes-control-plane);Str(Shutdown);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(kube-system);Str(etcd-kubernetes-control-plane);Str(UnexpectedAdmissionError);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(Evicted);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(NodeAffinity);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(NodeLost);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(Shutdown);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(UnexpectedAdmissionError);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(kube-system);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(Evicted);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(kube-system);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(NodeAffinity);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(kube-system);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(NodeLost);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(kube-system);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(Shutdown);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(kube-system);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(UnexpectedAdmissionError);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(kube-system);Str(prometheus-node-exporter-4n6xc);Str(Evicted);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(kube-system);Str(prometheus-node-exporter-4n6xc);Str(NodeAffinity);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(kube-system);Str(prometheus-node-exporter-4n6xc);Str(NodeLost);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(kube-system);Str(prometheus-node-exporter-4n6xc);Str(Shutdown);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(kube-system);Str(prometheus-node-exporter-4n6xc);Str(UnexpectedAdmissionError);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(collector);Str(collector);Str(Evicted);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db);Str(collector);Str(collector);Str(NodeAffinity);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db);Str(collector);Str(collector);Str(NodeLost);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db);Str(collector);Str(collector);Str(Shutdown);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db);Str(collector);Str(collector);Str(UnexpectedAdmissionError);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db);Str(kube-system);Str(kube-apiserver-kubernetes-control-plane);Str(Evicted);Str(12e2c9d0-d650-45f3-929e-354231843a27);Str(kube-system);Str(kube-apiserver-kubernetes-control-plane);Str(NodeAffinity);Str(12e2c9d0-d650-45f3-929e-354231843a27);Str(kube-system);Str(kube-apiserver-kubernetes-control-plane);Str(NodeLost);Str(12e2c9d0-d650-45f3-929e-354231843a27);Str(kube-system);Str(kube-apiserver-kubernetes-control-plane);Str(Shutdown);Str(12e2c9d0-d650-45f3-929e-354231843a27);Str(kube-system);Str(kube-apiserver-kubernetes-control-plane);Str(UnexpectedAdmissionError);Str(12e2c9d0-d650-45f3-929e-354231843a27);Str(kube-system);Str(kindnet-j98ck);Str(Evicted);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(kube-system);Str(kindnet-j98ck);Str(NodeAffinity);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(kube-system);Str(kindnet-j98ck);Str(NodeLost);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(kube-system);Str(kindnet-j98ck);Str(Shutdown);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(kube-system);Str(kindnet-j98ck);Str(UnexpectedAdmissionError);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(kube-system);Str(coredns-787d4945fb-tgtc6);Str(Evicted);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(kube-system);Str(coredns-787d4945fb-tgtc6);Str(NodeAffinity);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(kube-system);Str(coredns-787d4945fb-tgtc6);Str(NodeLost);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(kube-system);Str(coredns-787d4945fb-tgtc6);Str(Shutdown);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(kube-system);Str(coredns-787d4945fb-tgtc6);Str(UnexpectedAdmissionError);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(kube-system);Str(kube-scheduler-kubernetes-control-plane);Str(Evicted);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(kube-system);Str(kube-scheduler-kubernetes-control-plane);Str(NodeAffinity);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(kube-system);Str(kube-scheduler-kubernetes-control-plane);Str(NodeLost);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(kube-system);Str(kube-scheduler-kubernetes-control-plane);Str(Shutdown);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(kube-system);Str(kube-scheduler-kubernetes-control-plane);Str(UnexpectedAdmissionError);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(kube-system);Str(kube-controller-manager-kubernetes-control-plane);Str(Evicted);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c);Str(kube-system);Str(kube-controller-manager-kubernetes-control-plane);Str(NodeAffinity);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c);Str(kube-system);Str(kube-controller-manager-kubernetes-control-plane);Str(NodeLost);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c);Str(kube-system);Str(kube-controller-manager-kubernetes-control-plane);Str(Shutdown);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c);Str(kube-system);Str(kube-controller-manager-kubernetes-control-plane);Str(UnexpectedAdmissionError);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c);Str(kube-system);Str(kube-proxy-qclqh);Str(Evicted);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(kube-system);Str(kube-proxy-qclqh);Str(NodeAffinity);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(kube-system);Str(kube-proxy-qclqh);Str(NodeLost);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(kube-system);Str(kube-proxy-qclqh);Str(Shutdown);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(kube-system);Str(kube-proxy-qclqh);Str(UnexpectedAdmissionError);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(kube-system);Str(coredns-787d4945fb-4qqk8);Str(Evicted);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(kube-system);Str(coredns-787d4945fb-4qqk8);Str(NodeAffinity);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(kube-system);Str(coredns-787d4945fb-4qqk8);Str(NodeLost);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(kube-system);Str(coredns-787d4945fb-4qqk8);Str(Shutdown);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(kube-system);Str(coredns-787d4945fb-4qqk8);Str(UnexpectedAdmissionError);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860)
kube_daemonset_created,[STABLE] Unix creation timestamp,,Gauge,Str(kindnet);Str(kube-system);Str(prometheus-node-exporter);Str(kube-system);Str(kube-proxy);Str(kube-system)
kube_endpoint_info,[STABLE] Information about endpoint.,,Gauge,Str(prometheus-node-exporter);Str(kube-system);Str(kubernetes);Str(default);Str(kube-dns);Str(kube-system);Str(kube-state-metrics);Str(kube-system)
kube_endpoint_address_available,(Deprecated since v2.6.0) Number of addresses available in endpoint.,,Gauge,Str(kube-dns);Str(kube-system);Str(kube-state-metrics);Str(kube-system);Str(prometheus-node-exporter);Str(kube-system);Str(kubernetes);Str(default)
kube_pod_start_time,[STABLE] Start time in unix timestamp for a pod.,,Gauge,Str(kube-system);Str(etcd-kubernetes-control-plane);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(kube-system);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(kube-system);Str(prometheus-node-exporter-4n6xc);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(collector);Str(collector);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db);Str(kube-system);Str(coredns-787d4945fb-4qqk8);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(kube-system);Str(kube-apiserver-kubernetes-control-plane);Str(12e2c9d0-d650-45f3-929e-354231843a27);Str(kube-system);Str(kindnet-j98ck);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(kube-system);Str(coredns-787d4945fb-tgtc6);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(kube-system);Str(kube-scheduler-kubernetes-control-plane);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(kube-system);Str(kube-controller-manager-kubernetes-control-plane);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c);Str(kube-system);Str(kube-proxy-qclqh);Str(b4606b22-2769-411c-8154-a9324b72e987)
kube_configmap_metadata_resource_version,Resource version representing a specific version of the configmap.,,Gauge,Str(local-path-config);Str(local-path-storage);Str(extension-apiserver-authentication);Str(kube-system);Str(kubelet-config);Str(kube-system);Str(kube-proxy);Str(kube-system);Str(collector-config);Str(collector);Str(kube-root-ca.crt);Str(kube-system);Str(kube-root-ca.crt);Str(local-path-storage);Str(kube-root-ca.crt);Str(collector);Str(kubeadm-config);Str(kube-system);Str(kube-root-ca.crt);Str(default);Str(coredns);Str(kube-system);Str(kube-root-ca.crt);Str(kube-public);Str(cluster-info);Str(kube-public);Str(kube-root-ca.crt);Str(kube-node-lease)
kube_daemonset_status_updated_number_scheduled,[STABLE] The total number of nodes that are running updated daemon pod,,Gauge,Str(kube-proxy);Str(kube-system);Str(kindnet);Str(kube-system);Str(prometheus-node-exporter);Str(kube-system)
kube_deployment_status_replicas_ready,[STABLE] The number of ready replicas per deployment.,,Gauge,Str(local-path-provisioner);Str(local-path-storage);Str(kube-state-metrics);Str(kube-system);Str(coredns);Str(kube-system)
kube_replicaset_created,[STABLE] Unix creation timestamp,,Gauge,Str(kube-system);Str(kube-state-metrics-6c786fdbb7);Str(kube-system);Str(coredns-787d4945fb);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd)
kube_secret_labels,[STABLE] Kubernetes labels converted to Prometheus labels.,,Gauge,Str(kube-system);Str(sh.helm.release.v1.kube-state-metrics.v1);Str(kube-system);Str(sh.helm.release.v1.prometheus-node-exporter.v1);Str(collector);Str(ls);Str(kube-system);Str(bootstrap-token-abcdef)
kube_daemonset_status_number_unavailable,[STABLE] The number of nodes that should be running the daemon pod and have none of the daemon pod running and available,,Gauge,Str(kube-proxy);Str(kube-system);Str(kindnet);Str(kube-system);Str(prometheus-node-exporter);Str(kube-system)
kube_endpoint_address,[STABLE] Information about Endpoint available and non available addresses.,,Gauge,Str(kube-dns);Str(10.244.0.2);Str(kube-system);Str(true);Str(kube-dns);Str(10.244.0.5);Str(kube-system);Str(true);Str(kube-state-metrics);Str(10.244.0.4);Str(kube-system);Str(true);Str(prometheus-node-exporter);Str(172.24.0.2);Str(kube-system);Str(true);Str(kubernetes);Str(172.24.0.2);Str(default);Str(true)
kube_pod_status_ready,[STABLE] Describes whether the pod is ready to serve requests.,,Gauge,Str(true);Str(collector);Str(collector);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db);Str(false);Str(collector);Str(collector);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db);Str(unknown);Str(collector);Str(collector);Str(9323c3b8-4d2c-450b-8962-a4c38b7242db);Str(true);Str(kube-system);Str(etcd-kubernetes-control-plane);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(false);Str(kube-system);Str(etcd-kubernetes-control-plane);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(unknown);Str(kube-system);Str(etcd-kubernetes-control-plane);Str(29c4738f-efd8-4985-bb46-752fd8720f52);Str(true);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(false);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(unknown);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd-nf5jh);Str(a88e6566-533d-4fb3-8d36-f6099bc4b035);Str(true);Str(kube-system);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(false);Str(kube-system);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(unknown);Str(kube-system);Str(kube-state-metrics-6c786fdbb7-xxj86);Str(7e502fc2-559c-472a-b366-c85f05d6e527);Str(true);Str(kube-system);Str(prometheus-node-exporter-4n6xc);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(false);Str(kube-system);Str(prometheus-node-exporter-4n6xc);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(unknown);Str(kube-system);Str(prometheus-node-exporter-4n6xc);Str(36bd70a7-b1c1-4481-b6ae-4071502e4a70);Str(true);Str(kube-system);Str(kube-proxy-qclqh);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(false);Str(kube-system);Str(kube-proxy-qclqh);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(unknown);Str(kube-system);Str(kube-proxy-qclqh);Str(b4606b22-2769-411c-8154-a9324b72e987);Str(true);Str(kube-system);Str(coredns-787d4945fb-4qqk8);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(false);Str(kube-system);Str(coredns-787d4945fb-4qqk8);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(unknown);Str(kube-system);Str(coredns-787d4945fb-4qqk8);Str(fa87b9e3-5cb2-4994-9c0c-c6d36956e860);Str(true);Str(kube-system);Str(kube-apiserver-kubernetes-control-plane);Str(12e2c9d0-d650-45f3-929e-354231843a27);Str(false);Str(kube-system);Str(kube-apiserver-kubernetes-control-plane);Str(12e2c9d0-d650-45f3-929e-354231843a27);Str(unknown);Str(kube-system);Str(kube-apiserver-kubernetes-control-plane);Str(12e2c9d0-d650-45f3-929e-354231843a27);Str(true);Str(kube-system);Str(kindnet-j98ck);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(false);Str(kube-system);Str(kindnet-j98ck);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(unknown);Str(kube-system);Str(kindnet-j98ck);Str(44deef2e-7e4e-4ee7-aec2-c0df307ce178);Str(true);Str(kube-system);Str(coredns-787d4945fb-tgtc6);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(false);Str(kube-system);Str(coredns-787d4945fb-tgtc6);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(unknown);Str(kube-system);Str(coredns-787d4945fb-tgtc6);Str(73a6345b-7276-40e1-9dc7-5d99d3a69a2b);Str(true);Str(kube-system);Str(kube-scheduler-kubernetes-control-plane);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(false);Str(kube-system);Str(kube-scheduler-kubernetes-control-plane);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(unknown);Str(kube-system);Str(kube-scheduler-kubernetes-control-plane);Str(9afea4b0-e769-4dbc-85e6-503156e48ca5);Str(true);Str(kube-system);Str(kube-controller-manager-kubernetes-control-plane);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c);Str(false);Str(kube-system);Str(kube-controller-manager-kubernetes-control-plane);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c);Str(unknown);Str(kube-system);Str(kube-controller-manager-kubernetes-control-plane);Str(04a7b81b-d1bc-4993-9ef8-126c51b6690c)
kube_replicaset_status_ready_replicas,[STABLE] The number of ready replicas per ReplicaSet.,,Gauge,Str(kube-system);Str(kube-state-metrics-6c786fdbb7);Str(kube-system);Str(coredns-787d4945fb);Str(local-path-storage);Str(local-path-provisioner-75f5b54ffd)
kube_deployment_status_replicas_updated,[STABLE] The number of updated replicas per deployment.,,Gauge,Str(kube-state-metrics);Str(kube-system);Str(coredns);Str(kube-system);Str(local-path-provisioner);Str(local-path-storage)
kube_deployment_spec_strategy_rollingupdate_max_unavailable,[STABLE] Maximum number of unavailable replicas during a rolling update of a deployment.,,Gauge,Str(kube-state-metrics);Str(kube-system);Str(coredns);Str(kube-system);Str(local-path-provisioner);Str(local-path-storage)
