Name,Description,Unit,DataType,Attributes
ClickHouseAsyncMetrics_BlockReadMerges_nbd14,,,Gauge,
ClickHouseAsyncMetrics_MemoryResident,,,Gauge,
ClickHouseAsyncMetrics_BlockReadOps_ram15,,,Gauge,
ClickHouseAsyncMetrics_BlockReadMerges_ram2,,,Gauge,
ClickHouseAsyncMetrics_BlockReadTime_nbd10,,,Gauge,
ClickHouseAsyncMetrics_BlockWriteTime_vda,,,Gauge,
ClickHouseAsyncMetrics_BlockWriteMerges_nbd0,,,Gauge,
ClickHouseAsyncMetrics_BlockInFlightOps_nbd11,,,Gauge,
ClickHouseProfileEvents_Seek,Number of times the 'lseek' function was called.,,Sum,
ClickHouseProfileEvents_DictCacheKeysExpired,,,Sum,
ClickHouseAsyncMetrics_BlockReadBytes_nbd13,,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardMerges_nbd1,,,Gauge,
ClickHouseAsyncMetrics_OSSoftIrqTimeCPU6,,,Gauge,
ClickHouseProfileEvents_DictCacheLockWriteNs,,,Sum,
ClickHouseAsyncMetrics_jemalloc_allocated,,,Gauge,
ClickHouseAsyncMetrics_BlockReadMerges_nbd12,,,Gauge,
ClickHouseAsyncMetrics_jemalloc_arenas_all_pdirty,,,Gauge,
ClickHouseAsyncMetrics_OSSoftIrqTimeCPU7,,,Gauge,
ClickHouseAsyncMetrics_BlockReadOps_ram6,,,Gauge,
ClickHouseProfileEvents_MergeTreeDataWriterBlocks,Number of blocks INSERTed to MergeTree tables. Each block forms a data part of level zero.,,Sum,
ClickHouseProfileEvents_StorageBufferPassedBytesMaxThreshold,,,Sum,
ClickHouseProfileEvents_StorageBufferLayerLockReadersWaitMilliseconds,Time for waiting for Buffer layer during reading,,Sum,
ClickHouseAsyncMetrics_BlockWriteBytes_nbd11,,,Gauge,
ClickHouseAsyncMetrics_OSIdleTimeCPU2,,,Gauge,
ClickHouseMetrics_AsynchronousReadWait,Number of threads waiting for asynchronous read.,,Gauge,
ClickHouseAsyncMetrics_BlockWriteMerges_ram5,,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardOps_nbd7,,,Gauge,
ClickHouseAsyncMetrics_BlockInFlightOps_ram15,,,Gauge,
ClickHouseProfileEvents_SelectQueryTimeMicroseconds,Total time of SELECT queries.,,Sum,
ClickHouseProfileEvents_RegexpCreated,Compiled regular expressions. Identical regular expressions compiled just once and cached forever.,,Sum,
ClickHouseProfileEvents_PerfCpuClock,"The CPU clock, a high-resolution per-CPU timer",,Sum,
ClickHouseProfileEvents_OSReadBytes,"Number of bytes read from disks or block devices. Doesn't include bytes read from page cache. May include excessive data due to block size, readahead, etc.",,Sum,
ClickHouseAsyncMetrics_OSGuestTimeCPU1,,,Gauge,
ClickHouseProfileEvents_NetworkSendElapsedMicroseconds,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries..",,Sum,
ClickHouseProfileEvents_DistributedConnectionFailTry,Total count when distributed connection fails with retry,,Sum,
ClickHouseAsyncMetrics_BlockReadMerges_nbd9,,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardOps_ram9,,,Gauge,
ClickHouseAsyncMetrics_BlockQueueTime_ram7,,,Gauge,
ClickHouseAsyncMetrics_BlockReadOps_ram13,,,Gauge,
ClickHouseAsyncMetrics_BlockReadMerges_ram7,,,Gauge,
ClickHouseAsyncMetrics_OSGuestNiceTimeCPU3,,,Gauge,
ClickHouseAsyncMetrics_BlockInFlightOps_nbd10,,,Gauge,
ClickHouseAsyncMetrics_BlockWriteBytes_nbd12,,,Gauge,
ClickHouseAsyncMetrics_BlockReadBytes_nbd12,,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardBytes_nbd13,,,Gauge,
ClickHouseAsyncMetrics_BlockWriteOps_nbd13,,,Gauge,
ClickHouseAsyncMetrics_ReplicasSumQueueSize,,,Gauge,
ClickHouseAsyncMetrics_BlockInFlightOps_ram11,,,Gauge,
ClickHouseProfileEvents_ZooKeeperBytesReceived,,,Sum,
ClickHouseProfileEvents_SelectedParts,Number of data parts selected to read from a MergeTree table.,,Sum,
ClickHouseProfileEvents_RemoteFSReadBytes,Read bytes from remote filesystem.,,Sum,
ClickHouseAsyncMetrics_BlockWriteOps_ram10,,,Gauge,
ClickHouseAsyncMetrics_BlockWriteBytes_nbd7,,,Gauge,
ClickHouseProfileEvents_StorageBufferPassedRowsMaxThreshold,,,Sum,
ClickHouseAsyncMetrics_BlockInFlightOps_nbd12,,,Gauge,
ClickHouseAsyncMetrics_MemoryDataAndStack,,,Gauge,
ClickHouseAsyncMetrics_OSMemoryAvailable,,,Gauge,
ClickHouseProfileEvents_PerfBranchInstructions,"Retired branch instructions. Prior to Linux 2.6.35, this used the wrong event on AMD processors.",,Sum,
ClickHouseAsyncMetrics_BlockReadOps_nbd10,,,Gauge,
ClickHouseProfileEvents_ObsoleteReplicatedParts,,,Sum,
ClickHouseAsyncMetrics_BlockReadOps_ram4,,,Gauge,
ClickHouseAsyncMetrics_OSUserTimeCPU4,,,Gauge,
ClickHouseAsyncMetrics_BlockWriteTime_nbd5,,,Gauge,
ClickHouseProfileEvents_FileOpen,Number of files opened.,,Sum,
ClickHouseAsyncMetrics_BlockWriteBytes_nbd1,,,Gauge,
ClickHouseAsyncMetrics_OSSystemTimeNormalized,,,Gauge,
ClickHouseAsyncMetrics_BlockReadMerges_nbd4,,,Gauge,
ClickHouseProfileEvents_CompressedReadBufferBytes,"Number of uncompressed bytes (the number of bytes after decompression) read from compressed sources (files, network).",,Sum,
ClickHouseAsyncMetrics_BlockWriteMerges_nbd12,,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardMerges_ram7,,,Gauge,
ClickHouseAsyncMetrics_NetworkReceiveErrors_eth0,,,Gauge,
ClickHouseProfileEvents_DictCacheKeysRequestedMiss,,,Sum,
ClickHouseProfileEvents_PerfDataTLBMisses,Data TLB misses,,Sum,
ClickHouseProfileEvents_S3WriteRequestsErrors,"Number of non-throttling errors in POST, DELETE, PUT and PATCH requests to S3 storage.",,Sum,
ClickHouseAsyncMetrics_DiskTotal_default,,,Gauge,
ClickHouseAsyncMetrics_BlockInFlightOps_vda,,,Gauge,
ClickHouseProfileEvents_TableFunctionExecute,,,Sum,
ClickHouseProfileEvents_S3ReadRequestsCount,Number of GET and HEAD requests to S3 storage.,,Sum,
ClickHouseMetrics_Write,"Number of write (write, pwrite, io_getevents, etc.) syscalls in fly",,Gauge,
ClickHouseAsyncMetrics_NetworkReceivePackets_eth0,,,Gauge,
ClickHouseAsyncMetrics_CPUFrequencyMHz_2,,,Gauge,
ClickHouseAsyncMetrics_BlockReadMerges_ram5,,,Gauge,
ClickHouseProfileEvents_ZooKeeperTransactions,,,Sum,
ClickHouseProfileEvents_StorageBufferPassedTimeFlushThreshold,,,Sum,
ClickHouseAsyncMetrics_OSStealTimeCPU0,,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardOps_nbd10,,,Gauge,
ClickHouseAsyncMetrics_BlockActiveTime_nbd10,,,Gauge,
ClickHouseAsyncMetrics_BlockReadTime_nbd0,,,Gauge,
ClickHouseMetrics_PartsDeleteOnDestroy,Part was moved to another disk and should be deleted in own destructor.,,Gauge,
ClickHouseAsyncMetrics_BlockActiveTime_nbd2,,,Gauge,
ClickHouseMetrics_MMappedFileBytes,Sum size of mmapped file regions.,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardMerges_ram14,,,Gauge,
ClickHouseAsyncMetrics_BlockReadMerges_nbd11,,,Gauge,
ClickHouseAsyncMetrics_BlockReadBytes_ram0,,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardTime_nbd14,,,Gauge,
ClickHouseAsyncMetrics_BlockReadTime_vda,,,Gauge,
ClickHouseProfileEvents_StorageBufferPassedBytesFlushThreshold,,,Sum,
ClickHouseMetrics_SyncDrainedConnections,Number of connections drained synchronously.,,Gauge,
ClickHouseAsyncMetrics_BlockInFlightOps_ram14,,,Gauge,
ClickHouseAsyncMetrics_BlockWriteOps_ram13,,,Gauge,
ClickHouseAsyncMetrics_BlockReadBytes_ram10,,,Gauge,
ClickHouseAsyncMetrics_OSUserTimeCPU1,,,Gauge,
ClickHouseAsyncMetrics_LoadAverage1,,,Gauge,
ClickHouseAsyncMetrics_NetworkSendErrors_ip6tnl0,,,Gauge,
ClickHouseProfileEvents_QueryTimeMicroseconds,Total time of all queries.,,Sum,
ClickHouseProfileEvents_QueryMaskingRulesMatch,Number of times query masking rules was successfully matched.,,Sum,
ClickHouseMetrics_PartsWide,Wide parts.,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardOps_nbd1,,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardOps_nbd14,,,Gauge,
ClickHouseAsyncMetrics_BlockReadBytes_ram11,,,Gauge,
ClickHouseMetrics_Read,"Number of read (read, pread, io_getevents, etc.) syscalls in fly",,Gauge,
ClickHouseAsyncMetrics_HTTPThreads,,,Gauge,
ClickHouseAsyncMetrics_BlockQueueTime_ram1,,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardOps_ram10,,,Gauge,
ClickHouseProfileEvents_ZooKeeperInit,,,Sum,
ClickHouseAsyncMetrics_BlockDiscardBytes_nbd8,,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardMerges_nbd2,,,Gauge,
ClickHouseAsyncMetrics_BlockWriteOps_nbd7,,,Gauge,
ClickHouseProfileEvents_IOBufferAllocBytes,,,Sum,
ClickHouseProfileEvents_SlowRead,Number of reads from a file that were slow. This indicate system overload. Thresholds are controlled by read_backoff_* settings.,,Sum,
ClickHouseAsyncMetrics_BlockWriteMerges_ram10,,,Gauge,
ClickHouseAsyncMetrics_OSIOWaitTimeCPU6,,,Gauge,
ClickHouseAsyncMetrics_BlockReadOps_nbd11,,,Gauge,
ClickHouseProfileEvents_QueryMemoryLimitExceeded,Number of times when memory limit exceeded for query.,,Sum,
ClickHouseProfileEvents_RemoteFSPrefetches,Number of prefetches made with asynchronous reading from remote filesystem,,Sum,
ClickHouseAsyncMetrics_BlockWriteOps_ram8,,,Gauge,
ClickHouseAsyncMetrics_OSGuestNiceTimeNormalized,,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardMerges_nbd4,,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardOps_ram5,,,Gauge,
ClickHouseProfileEvents_SystemTimeMicroseconds,"Total time spent in processing (queries and other tasks) threads executing CPU instructions in OS kernel space. This include time CPU pipeline was stalled due to cache misses, branch mispredictions, hyper-threading, etc.",,Sum,
ClickHouseAsyncMetrics_BlockInFlightOps_nbd6,,,Gauge,
ClickHouseProfileEvents_ReadBufferFromFileDescriptorReadFailed,Number of times the read (read/pread) from a file descriptor have failed.,,Sum,
ClickHouseMetrics_HTTPConnection,Number of connections to HTTP server,,Gauge,
ClickHouseAsyncMetrics_BlockWriteOps_ram1,,,Gauge,
ClickHouseProfileEvents_Query,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries.",,Sum,
ClickHouseProfileEvents_StorageBufferFlush,,,Sum,
ClickHouseProfileEvents_RemoteFSSeeks,Total number of seeks for async buffer,,Sum,
ClickHouseAsyncMetrics_ReplicasMaxAbsoluteDelay,,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardMerges_nbd13,,,Gauge,
ClickHouseAsyncMetrics_BlockQueueTime_nbd15,,,Gauge,
ClickHouseMetrics_QueryPreempted,Number of queries that are stopped and waiting due to 'priority' setting.,,Gauge,
ClickHouseAsyncMetrics_BlockWriteTime_nbd12,,,Gauge,
ClickHouseAsyncMetrics_BlockQueueTime_nbd10,,,Gauge,
ClickHouseAsyncMetrics_BlockReadBytes_nbd5,,,Gauge,
ClickHouseMetrics_BackgroundFetchesPoolTask,Number of active fetches in an associated background pool,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardTime_ram0,,,Gauge,
ClickHouseAsyncMetrics_OSIdleTimeCPU5,,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardBytes_nbd10,,,Gauge,
ClickHouseAsyncMetrics_Jitter,,,Gauge,
ClickHouseProfileEvents_PerfCacheReferences,Cache accesses. Usually this indicates Last Level Cache accesses but this may vary depending on your CPU. This may include prefetches and coherency messages; again this depends on the design of your CPU.,,Sum,
ClickHouseAsyncMetrics_BlockInFlightOps_ram12,,,Gauge,
ClickHouseAsyncMetrics_BlockWriteTime_ram12,,,Gauge,
ClickHouseAsyncMetrics_BlockReadMerges_vda,,,Gauge,
ClickHouseAsyncMetrics_BlockWriteBytes_ram5,,,Gauge,
ClickHouseAsyncMetrics_OSIrqTimeCPU0,,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardOps_ram1,,,Gauge,
ClickHouseAsyncMetrics_BlockReadTime_ram6,,,Gauge,
ClickHouseAsyncMetrics_OSIdleTimeCPU0,,,Gauge,
ClickHouseProfileEvents_DistributedConnectionMissingTable,,,Sum,
ClickHouseProfileEvents_SelectedRows,Number of rows SELECTed from all tables.,,Sum,
ClickHouseProfileEvents_PerfCpuMigrations,Number of times the process has migrated to a new CPU,,Sum,
ClickHouseProfileEvents_ThreadPoolReaderPageCacheMissBytes,Number of bytes read inside ThreadPoolReader when read was not done from page cache and was hand off to thread pool.,,Sum,
ClickHouseProfileEvents_MainConfigLoads,Number of times the main configuration was reloaded.,,Sum,
ClickHouseAsyncMetrics_BlockWriteTime_nbd0,,,Gauge,
ClickHouseAsyncMetrics_TotalBytesOfMergeTreeTables,,,Gauge,
ClickHouseMetrics_DistributedFilesToInsert,Number of pending files to process for asynchronous insertion into Distributed tables. Number of files for every shard is summed.,,Gauge,
ClickHouseAsyncMetrics_BlockReadOps_ram8,,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardTime_nbd10,,,Gauge,
ClickHouseAsyncMetrics_OSMemoryFreeWithoutCached,,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardMerges_nbd14,,,Gauge,
ClickHouseAsyncMetrics_InterserverThreads,,,Gauge,
ClickHouseAsyncMetrics_BlockActiveTime_nbd11,,,Gauge,
ClickHouseAsyncMetrics_BlockInFlightOps_ram10,,,Gauge,
ClickHouseProfileEvents_ZooKeeperCreate,,,Sum,
ClickHouseProfileEvents_S3ReadRequestsThrottling,Number of 429 and 503 errors in GET and HEAD requests to S3 storage.,,Sum,
ClickHouseMetrics_ReplicatedSend,Number of data parts being sent to replicas,,Gauge,
ClickHouseMetrics_Revision,Revision of the server. It is a number incremented for every release or release candidate except patch releases.,,Gauge,
ClickHouseAsyncMetrics_BlockWriteMerges_ram1,,,Gauge,
ClickHouseAsyncMetrics_BlockInFlightOps_nbd13,,,Gauge,
ClickHouseAsyncMetrics_BlockWriteTime_ram13,,,Gauge,
ClickHouseAsyncMetrics_BlockWriteOps_nbd4,,,Gauge,
ClickHouseProfileEvents_ReadBackoff,Number of times the number of query processing threads was lowered due to slow reads.,,Sum,
ClickHouseProfileEvents_NotCreatedLogEntryForMerge,Log entry to merge parts in ReplicatedMergeTree is not created due to concurrent log update by another replica.,,Sum,
ClickHouseMetrics_BackgroundMergesAndMutationsPoolTask,Number of active merges and mutations in an associated background pool,,Gauge,
ClickHouseMetrics_LocalThreadActive,Number of threads in local thread pools running a task.,,Gauge,
ClickHouseAsyncMetrics_AsynchronousMetricsCalculationTimeSpent,,,Gauge,
ClickHouseAsyncMetrics_OSSystemTimeCPU5,,,Gauge,
ClickHouseMetrics_InterserverConnection,Number of connections from other replicas to fetch parts,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardTime_ram5,,,Gauge,
ClickHouseAsyncMetrics_OSNiceTimeCPU7,,,Gauge,
ClickHouseAsyncMetrics_BlockQueueTime_ram11,,,Gauge,
ClickHouseAsyncMetrics_OSNiceTimeCPU3,,,Gauge,
ClickHouseProfileEvents_ZooKeeperWaitMicroseconds,,,Sum,
ClickHouseMetrics_StorageBufferRows,Number of rows in buffers of Buffer tables,,Gauge,
ClickHouseAsyncMetrics_BlockReadBytes_ram3,,,Gauge,
ClickHouseAsyncMetrics_OSIOWaitTimeNormalized,,,Gauge,
ClickHouseAsyncMetrics_BlockReadOps_nbd13,,,Gauge,
ClickHouseAsyncMetrics_BlockReadTime_ram15,,,Gauge,
ClickHouseAsyncMetrics_OSStealTimeCPU3,,,Gauge,
ClickHouseProfileEvents_MergesTimeMilliseconds,Total time spent for background merges.,,Sum,
ClickHouseAsyncMetrics_BlockInFlightOps_ram9,,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardTime_nbd0,,,Gauge,
ClickHouseAsyncMetrics_BlockWriteBytes_nbd0,,,Gauge,
ClickHouseAsyncMetrics_OSGuestNiceTimeCPU6,,,Gauge,
ClickHouseAsyncMetrics_BlockWriteBytes_ram14,,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardOps_nbd5,,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardTime_nbd4,,,Gauge,
ClickHouseMetrics_PartMutation,Number of mutations (ALTER DELETE/UPDATE),,Gauge,
ClickHouseAsyncMetrics_BlockDiscardBytes_ram1,,,Gauge,
ClickHouseAsyncMetrics_BlockInFlightOps_ram7,,,Gauge,
ClickHouseAsyncMetrics_BlockQueueTime_ram2,,,Gauge,
ClickHouseAsyncMetrics_BlockWriteOps_nbd1,,,Gauge,
ClickHouseAsyncMetrics_BlockInFlightOps_nbd7,,,Gauge,
ClickHouseAsyncMetrics_OSUserTimeCPU0,,,Gauge,
ClickHouseAsyncMetrics_BlockWriteOps_ram4,,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardOps_nbd15,,,Gauge,
ClickHouseMetrics_PartsOutdated,"Not active data part, but could be used by only current SELECTs, could be deleted after SELECTs finishes.",,Gauge,
ClickHouseAsyncMetrics_BlockReadOps_nbd15,,,Gauge,
ClickHouseAsyncMetrics_BlockReadTime_nbd7,,,Gauge,
ClickHouseAsyncMetrics_OSGuestNiceTimeCPU7,,,Gauge,
ClickHouseProfileEvents_MarkCacheMisses,,,Sum,
ClickHouseProfileEvents_SleepFunctionMicroseconds,Time spent sleeping due to a sleep function call.,,Sum,
ClickHouseAsyncMetrics_NetworkSendPackets_tunl0,,,Gauge,
ClickHouseAsyncMetrics_OSIdleTimeCPU4,,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardTime_ram15,,,Gauge,
ClickHouseProfileEvents_RWLockReadersWaitMilliseconds,,,Sum,
ClickHouseAsyncMetrics_BlockReadMerges_ram1,,,Gauge,
ClickHouseAsyncMetrics_BlockInFlightOps_nbd1,,,Gauge,
ClickHouseAsyncMetrics_BlockWriteMerges_nbd5,,,Gauge,
ClickHouseProfileEvents_MergeTreeDataProjectionWriterCompressedBytes,Bytes written to filesystem for data INSERTed to MergeTree tables projection.,,Sum,
ClickHouseAsyncMetrics_jemalloc_background_thread_num_threads,,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardTime_vda,,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardMerges_nbd5,,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardOps_vda,,,Gauge,
ClickHouseAsyncMetrics_OSNiceTimeCPU1,,,Gauge,
ClickHouseProfileEvents_StorageBufferLayerLockWritersWaitMilliseconds,Time for waiting free Buffer layer to write to (can be used to tune Buffer layers),,Sum,
ClickHouseProfileEvents_PerfStalledCyclesFrontend,Stalled cycles during issue.,,Sum,
ClickHouseAsyncMetrics_BlockDiscardOps_nbd12,,,Gauge,
ClickHouseAsyncMetrics_BlockWriteOps_nbd12,,,Gauge,
ClickHouseAsyncMetrics_BlockReadTime_ram10,,,Gauge,
ClickHouseAsyncMetrics_BlockReadBytes_ram6,,,Gauge,
ClickHouseAsyncMetrics_ReplicasSumMergesInQueue,,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardOps_ram4,,,Gauge,
ClickHouseMetrics_EphemeralNode,Number of ephemeral nodes hold in ZooKeeper.,,Gauge,
ClickHouseMetrics_ZooKeeperRequest,Number of requests to ZooKeeper in fly.,,Gauge,
ClickHouseAsyncMetrics_NetworkSendErrors_tunl0,,,Gauge,
ClickHouseAsyncMetrics_BlockActiveTime_nbd1,,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardBytes_nbd1,,,Gauge,
ClickHouseAsyncMetrics_BlockQueueTime_nbd11,,,Gauge,
ClickHouseProfileEvents_ReplicatedDataLoss,"Number of times a data part that we wanted doesn't exist on any replica (even on replicas that are offline right now). That data parts are definitely lost. This is normal due to asynchronous replication (if quorum inserts were not enabled), when the replica on which the data part was written was failed and when it became online after fail it doesn't contain that data part.",,Sum,
ClickHouseAsyncMetrics_BlockReadBytes_nbd10,,,Gauge,
ClickHouseAsyncMetrics_BlockReadOps_nbd8,,,Gauge,
ClickHouseProfileEvents_ZooKeeperList,,,Sum,
ClickHouseAsyncMetrics_BlockWriteMerges_nbd3,,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardBytes_nbd6,,,Gauge,
ClickHouseAsyncMetrics_BlockQueueTime_nbd12,,,Gauge,
ClickHouseAsyncMetrics_BlockWriteMerges_vda,,,Gauge,
ClickHouseProfileEvents_ExternalSortWritePart,,,Sum,
ClickHouseAsyncMetrics_PrometheusThreads,,,Gauge,
ClickHouseAsyncMetrics_BlockWriteBytes_nbd13,,,Gauge,
ClickHouseAsyncMetrics_OSProcessesBlocked,,,Gauge,
ClickHouseAsyncMetrics_BlockReadTime_nbd9,,,Gauge,
ClickHouseProfileEvents_WriteBufferFromFileDescriptorWrite,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.,,Sum,
ClickHouseProfileEvents_AIORead,Number of reads with Linux or FreeBSD AIO interface,,Sum,
ClickHouseProfileEvents_OSReadChars,"Number of bytes read from filesystem, including page cache.",,Sum,
ClickHouseAsyncMetrics_BlockDiscardTime_ram4,,,Gauge,
ClickHouseAsyncMetrics_BlockQueueTime_ram13,,,Gauge,
ClickHouseAsyncMetrics_OSContextSwitches,,,Gauge,
ClickHouseAsyncMetrics_BlockWriteMerges_nbd1,,,Gauge,
ClickHouseAsyncMetrics_BlockReadOps_nbd7,,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardMerges_ram4,,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardTime_ram6,,,Gauge,
ClickHouseMetrics_TCPConnection,"Number of connections to TCP server (clients with native interface), also included server-server distributed query connections",,Gauge,
ClickHouseAsyncMetrics_BlockInFlightOps_nbd15,,,Gauge,
ClickHouseAsyncMetrics_BlockWriteMerges_ram3,,,Gauge,
ClickHouseAsyncMetrics_BlockQueueTime_ram6,,,Gauge,
ClickHouseAsyncMetrics_OSUserTimeCPU5,,,Gauge,
ClickHouseAsyncMetrics_BlockActiveTime_ram11,,,Gauge,
ClickHouseAsyncMetrics_OSOpenFiles,,,Gauge,
ClickHouseProfileEvents_PerfBranchMisses,Mispredicted branch instructions.,,Sum,
ClickHouseAsyncMetrics_BlockWriteTime_nbd11,,,Gauge,
ClickHouseAsyncMetrics_BlockReadMerges_nbd0,,,Gauge,
ClickHouseAsyncMetrics_BlockActiveTime_ram8,,,Gauge,
ClickHouseAsyncMetrics_BlockReadTime_ram14,,,Gauge,
ClickHouseAsyncMetrics_BlockActiveTime_vda,,,Gauge,
ClickHouseAsyncMetrics_BlockWriteOps_nbd11,,,Gauge,
ClickHouseAsyncMetrics_FilesystemMainPathAvailableINodes,,,Gauge,
ClickHouseAsyncMetrics_BlockReadOps_nbd6,,,Gauge,
ClickHouseProfileEvents_MergeTreeDataProjectionWriterBlocksAlreadySorted,Number of blocks INSERTed to MergeTree tables projection that appeared to be already sorted.,,Sum,
ClickHouseMetrics_ReplicatedChecks,Number of data parts checking for consistency,,Gauge,
ClickHouseAsyncMetrics_NetworkReceivePackets_ip6tnl0,,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardTime_nbd12,,,Gauge,
ClickHouseAsyncMetrics_OSIOWaitTimeCPU2,,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardMerges_nbd6,,,Gauge,
ClickHouseProfileEvents_ReplicatedPartFetchesOfMerged,Number of times we prefer to download already merged part from replica of ReplicatedMergeTree table instead of performing a merge ourself (usually we prefer doing a merge ourself to save network traffic). This happens when we have not all source parts to perform a merge or when the data part is old enough.,,Sum,
ClickHouseProfileEvents_PerfMinEnabledTime,"For all events, minimum time that an event was enabled. Used to track event multiplexing influence",,Sum,
ClickHouseMetrics_MySQLConnection,Number of client connections using MySQL protocol,,Gauge,
ClickHouseAsyncMetrics_OSGuestTimeCPU3,,,Gauge,
ClickHouseAsyncMetrics_OSUptime,,,Gauge,
ClickHouseAsyncMetrics_BlockQueueTime_ram5,,,Gauge,
ClickHouseAsyncMetrics_BlockActiveTime_nbd8,,,Gauge,
ClickHouseAsyncMetrics_BlockWriteBytes_nbd8,,,Gauge,
ClickHouseAsyncMetrics_BlockQueueTime_nbd0,,,Gauge,
ClickHouseAsyncMetrics_OSGuestTimeNormalized,,,Gauge,
ClickHouseAsyncMetrics_OSThreadsTotal,,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardTime_nbd11,,,Gauge,
ClickHouseAsyncMetrics_OSIrqTimeCPU2,,,Gauge,
ClickHouseAsyncMetrics_BlockQueueTime_ram14,,,Gauge,
ClickHouseAsyncMetrics_BlockReadMerges_nbd10,,,Gauge,
ClickHouseAsyncMetrics_BlockReadTime_ram1,,,Gauge,
ClickHouseAsyncMetrics_NetworkReceiveBytes_eth0,,,Gauge,
ClickHouseMetrics_MMappedFiles,Total number of mmapped files.,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardTime_ram7,,,Gauge,
ClickHouseProfileEvents_ZooKeeperUserExceptions,,,Sum,
ClickHouseProfileEvents_MergedRows,Rows read for background merges. This is the number of rows before merge.,,Sum,
ClickHouseProfileEvents_OSIOWaitMicroseconds,"Total time a thread spent waiting for a result of IO operation, from the OS point of view. This is real IO that doesn't include page cache.",,Sum,
ClickHouseAsyncMetrics_BlockDiscardOps_ram12,,,Gauge,
ClickHouseAsyncMetrics_BlockReadOps_ram11,,,Gauge,
ClickHouseAsyncMetrics_BlockInFlightOps_nbd5,,,Gauge,
ClickHouseProfileEvents_CreatedReadBufferMMap,,,Sum,
ClickHouseProfileEvents_ZooKeeperOtherExceptions,,,Sum,
ClickHouseProfileEvents_StorageBufferPassedRowsFlushThreshold,,,Sum,
ClickHouseMetrics_ZooKeeperSession,"Number of sessions (connections) to ZooKeeper. Should be no more than one, because using more than one connection to ZooKeeper may lead to bugs due to lack of linearizability (stale reads) that ZooKeeper consistency model allows.",,Gauge,
ClickHouseAsyncMetrics_ReplicasMaxInsertsInQueue,,,Gauge,
ClickHouseAsyncMetrics_BlockReadMerges_ram10,,,Gauge,
ClickHouseProfileEvents_OpenedFileCacheHits,,,Sum,
ClickHouseProfileEvents_DistributedRejectedInserts,Number of times the INSERT of a block to a Distributed table was rejected with 'Too many bytes' exception due to high number of pending bytes.,,Sum,
ClickHouseProfileEvents_ExternalAggregationWritePart,,,Sum,
ClickHouseAsyncMetrics_BlockDiscardMerges_ram3,,,Gauge,
ClickHouseAsyncMetrics_BlockWriteMerges_ram6,,,Gauge,
ClickHouseAsyncMetrics_BlockDiscardBytes_nbd11,,,Gauge,
ClickHouseAsyncMetrics_BlockQueueTime_ram4,,,Gauge,
ClickHouseProfileEvents_WriteBufferFromFileDescriptorWriteBytes,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size.",,Sum,
ClickHouseProfileEvents_DictCacheRequestTimeNs,,,Sum,
ClickHouseProfileEvents_DictCacheLockReadNs,,,Sum,
ClickHouseProfileEvents_S3ReadRequestsErrors,Number of non-throttling errors in GET and HEAD requests to S3 storage.,,Sum,
